sample_id,S_rho_bits,purity_scalar,Hinf_bits,r_bloch_A,s_bloch_B,T_corr,CHSH_bound_max,T_fro_norm,C_rel_bits,C_conc,N_neg
34275,4.4319683510479635e-15,0.9999999999999996,9.610279511444756e-16,[0.32186913 0.6122519  0.35165631],[-0.62685706 -0.00344447 -0.4573321 ],"[[-0.54878813  0.44529358  0.04506305]
 [-0.69648255 -0.37722555 -0.38124931]
 [-0.0676693   0.23939945 -0.67797983]]",2.3646443466433773,1.3400639697627283,1.4772740350162994,0.63078182067763,0.3153909167716
34276,2.0145259787740466e-15,0.9999999999999994,3.203426503814918e-16,[-0.0466     -0.10162412  0.74251533],[0.21174073 0.54261854 0.47387658],"[[-0.57672207  0.28142631 -0.16289385]
 [ 0.25970751  0.21514863 -0.57685571]
 [ 0.28451672  0.77789276  0.54903012]]",2.3968078473318237,1.3683361898728346,1.3148160807222704,0.6604331599888108,0.33021658205557025
34277,8.33492853587619e-15,1.0,-0.0,[-0.30734147  0.87528847  0.36545806],[-0.48690093  0.87007467 -0.00677015],"[[ 0.08885206 -0.30336003  0.0197105 ]
 [-0.45326009  0.75211639 -0.02928911]
 [-0.17200242  0.32430738  0.0681997 ]]",2.005843184184054,1.005834698033833,1.8971897622315828,0.07649652279450235,0.03824826755686517
34278,4.464824897341713e-15,1.0000000000000002,-0.0,[-0.47772738  0.49181637  0.64343518],[-0.89469941  0.26571953 -0.11411274],"[[ 0.49710546  0.00961448  0.31129013]
 [-0.57503211 -0.01488066  0.16396449]
 [-0.58188971  0.43148276 -0.07155553]]",2.112708568274724,1.1098507770104578,1.6668871129937233,0.3404179336347646,0.17020896981017064
34279,0.3761192748285156,0.865077694407328,0.10897649707365781,[-0.07383955  0.8388225   0.30158605],[ 0.41754749 -0.71435718 -0.21353582],"[[-0.22632656 -0.01224574 -0.01312274]
 [ 0.36295351 -0.73068044 -0.0918749 ]
 [ 0.15763518 -0.35602988 -0.22980293]]",1.9037981897852532,0.9643814272191956,1.5015321507696884,0.21351903620470675,0.08316192662050736
34280,4.148611244595963e-15,1.0,1.6017132519074588e-16,[0.24601437 0.84355924 0.39858764],[-0.89825205 -0.22286131 -0.27287992],"[[-0.32023651  0.16312326  0.01936703]
 [-0.81254667 -0.30284338 -0.16928858]
 [-0.33628244 -0.01888077 -0.33829333]]",2.0678613414160005,1.0667826693668165,1.7799257207597348,0.26270254404258603,0.13135127695486581
34281,0.7174523262274579,0.6826819279235591,0.31791815397650347,[-0.53913088  0.23239685  0.27634176],[-0.24195027 -0.47321826 -0.06339754],"[[ 0.10542904  0.56465936  0.05479569]
 [-0.4702446   0.07200502  0.35912259]
 [-0.08679483 -0.1964798  -0.53741826]]",1.8993288847416063,1.0115324183517895,0.9987758350905465,0.3533475255690518,0.172140167965935
34282,0.11411230666993023,0.9698859804742017,0.022230385488643097,[-0.03797356  0.89384897  0.1367528 ],[ 0.35292702 -0.38985376 -0.73557375],"[[ 0.08172413 -0.25441855  0.23725028]
 [ 0.44853887 -0.41495198 -0.77294231]
 [-0.25746465 -0.22011202 -0.17198159]]",2.1139485174032107,1.1148194636614879,1.427752596769977,0.3558839033014018,0.17724455004784656
34283,3.0277749187981718e-15,1.0,1.6017132519074588e-16,[-0.59343396  0.44087952  0.27245485],[ 0.73489872 -0.2449738  -0.1438123 ],"[[-0.63484158  0.20349768  0.53568504]
 [ 0.69129689  0.10283306  0.29178496]
 [ 0.19593529 -0.62229893  0.16677766]]",2.348812240883524,1.3260691804963045,1.8962284090371442,0.6158163058605559,0.30790815827575546
34284,0.8678344971032528,0.5887764975624324,0.49271746208901995,[-0.5831183  -0.28962871 -0.26164452],[-0.28664806 -0.25816673  0.16400012],"[[ 0.34819255  0.30252205 -0.11817841]
 [ 0.53893258 -0.14371067  0.01140567]
 [-0.29121731  0.17623677  0.18221226]]",1.6213373590304219,0.8288686155978098,1.0211982912717772,0.2516546101682057,0.09641733933015972
34285,0.7621258368421495,0.6555981468864558,0.3604439448978432,[ 0.0673091   0.2344223  -0.42425924],[-0.34317369  0.10928083 -0.13218578],"[[-6.05547762e-03  6.85063482e-01  4.78818585e-01]
 [ 8.12422155e-02  2.42971394e-01 -3.65077905e-01]
 [ 5.33172681e-01  1.86924672e-04  2.32212177e-01]]",2.048521792757449,1.1116333891099899,1.0635258020108762,0.4443301611895985,0.21575065568332885
34286,0.9678967958063034,0.5220866950222135,0.7247847120410741,[ 0.15520174  0.22322724 -0.36859342],[ 0.27273628  0.09346868 -0.18501949],"[[ 0.07767608 -0.445162   -0.41980925]
 [ 0.21189848 -0.28688426 -0.39172537]
 [-0.10419055 -0.19778192 -0.22393247]]",1.740968869461207,0.8724757943760741,0.827674609850628,0.11699116093895277,0.050008589307558915
34287,1.0259934862546226e-14,1.0,-0.0,[0.38343525 0.36094044 0.70181592],[ 0.63762121  0.59643363 -0.08690396],"[[ 0.47294563  0.18740615  0.34406072]
 [ 0.01483512  0.59752138  0.05639093]
 [ 0.64250835  0.44015228 -0.34080552]]",2.2182459908759875,1.208431892172122,1.4761758663100972,0.4797434865576915,0.23987174646534948
34288,4.4523009371050596e-15,0.9999999999999993,1.6017132519074588e-16,[-0.7078153   0.62958981  0.20186257],[-0.20737824  0.02900932 -0.94566751],"[[ 0.25859302 -0.15491278  0.68702246]
 [ 0.02338734 -0.06900964 -0.67300795]
 [-0.19353061 -0.18424689 -0.17667246]]",2.0609373367407673,1.0600619571449883,1.1488654170589077,0.2487281119903964,0.12436405880823376
34289,0.8836803734162193,0.5784352507613088,0.5186299495227905,[-0.16409026 -0.22292137  0.33210995],[-0.82471559  0.24778205  0.15239611],"[[ 0.17183422 -0.14740824 -0.29901933]
 [ 0.08791298 -0.15705935 -0.2145854 ]
 [-0.30396793 -0.06310664  0.21577115]]",1.2033137397408873,0.6017043443687763,0.9958717334822671,0.20440307469733301,0.04059079335608784
34290,0.8353511938505322,0.6097132982581247,0.44572557762687215,[-0.29824669  0.11985966  0.08516942],[0.00059344 0.48699861 0.03810917],"[[ 0.03084301 -0.45891521 -0.35138668]
 [-0.02563804  0.13376183 -0.61055548]
 [-0.42260048  0.06523864  0.4248056 ]]",1.9657867025859261,1.0438685884974053,1.02500375987721,0.35578909752385846,0.1730815840934573
34291,5.893537584741937e-15,1.0000000000000002,-0.0,[-0.24993493 -0.10895193  0.49007343],[-0.38426508 -0.39647098  0.09829073],"[[-0.21757758  0.74829476 -0.37506328]
 [ 0.04349114  0.41235663  0.72486626]
 [-0.88539156 -0.33570261  0.17043342]]",2.596528484891173,1.5397987162046947,1.7977816387579328,0.8279432462048649,0.41397163043281515
34292,0.7139409027576975,0.6847810575526799,0.3148077741136687,[ 0.46399899  0.34860832 -0.22726385],[ 0.53983739 -0.45563539  0.15445275],"[[ 0.33567962 -0.15143517  0.33112083]
 [ 0.22154347 -0.47973123  0.44683078]
 [-0.30004699  0.1049689   0.05085745]]",1.7897616968042793,0.9098180451471476,1.2254042690958997,0.2303927838470578,0.09454966373849094
34293,0.5868472358684195,0.7577644821838716,0.21926706044096092,[ 0.14934085 -0.55658626  0.13613994],[-0.0524061  -0.32119353  0.74200796],"[[-0.34446655 -0.29207491  0.03834255]
 [-0.06494327  0.22084801 -0.66017042]
 [-0.21743425  0.40825059  0.34021707]]",1.853651656697829,1.011901876571805,0.853563297270382,0.4067320407123316,0.1817943036584525
34294,4.664149992163984e-15,0.9999999999999997,3.203426503814918e-16,[-0.4352498  -0.69196832  0.48684541],[-0.7081866   0.63276255 -0.05800262],"[[ 0.23289298 -0.40344929  0.25913493]
 [ 0.49098281 -0.5575398  -0.14705242]
 [-0.54858362  0.14657927 -0.09647787]]",2.0925764016971953,1.0906135880640726,1.8146966072716004,0.30776450808910943,0.15388225956473622
34295,0.8502254243513184,0.6001701799284346,0.46634299912183513,[0.37172013 0.01283314 0.30916996],[ 0.34826704  0.25104354 -0.74389468],"[[ 0.25201151  0.13267337 -0.20297844]
 [-0.17499394  0.07735613 -0.04230617]
 [ 0.47129308  0.11369029 -0.18251149]]",1.3095030814836444,0.6550282638483592,0.6275468304750272,0.09582375886830304,0.02256352358985092
34296,4.883059686113335e-15,1.0000000000000004,-0.0,[-0.16755711  0.77518808 -0.14890427],[ 0.651942   -0.41141279  0.23848601],"[[-0.0890199  -0.08263821 -0.6017951 ]
 [ 0.85640453 -0.44038141  0.14962494]
 [ 0.18030716  0.56332157 -0.14548603]]",2.3227876107943994,1.302947098860877,1.93308725980905,0.5906230211648223,0.29531151823751634
34297,0.35788248838278963,0.8734917297601495,0.10137985710858442,[0.56619951 0.50749558 0.15602882],[-0.46615843 -0.37887006 -0.4816781 ],"[[-0.42213201 -0.1067043  -0.55769176]
 [-0.39523372 -0.55436903 -0.1261699 ]
 [ 0.22490644 -0.38526478 -0.3457767 ]]",2.1124800407514335,1.139573727873415,1.379424628099888,0.43054168959818667,0.214009535571401
34298,0.4613929972703995,0.8238255746114688,0.14818679808978438,[-0.53823099 -0.563022    0.32501861],[-0.32027866  0.3391325  -0.67004866],"[[ 0.43805803 -0.21222081  0.26193895]
 [ 0.07794959 -0.00666648  0.62276107]
 [-0.0157865   0.288154   -0.36557619]]",1.8573113524857048,0.9573005547464222,1.0767299533825305,0.29173607726199563,0.12080694281480009
34299,1.0372116798692993e-14,0.9999999999999998,-0.0,[ 0.30042124 -0.79290179  0.04551534],[-0.51339529  0.05589366  0.67403189],"[[-0.52118592  0.31157046  0.02289511]
 [ 0.4636015   0.07190265 -0.82920389]
 [ 0.2366343   0.4240992   0.21259798]]",2.261841882035871,1.2481844213359603,1.5945818184616474,0.5281876232373399,0.2640938161112888
34300,7.3604957612168e-15,0.9999999999999996,6.406853007629837e-16,[-0.54849583 -0.81709137  0.06202835],[ 0.54230124  0.56953913 -0.5948681 ],"[[-0.31753262 -0.41532297  0.23493413]
 [-0.43750062 -0.42151823  0.57115707]
 [ 0.17182368 -0.0432496   0.01095958]]",2.0274777455058848,1.027294020356788,1.7216718785173724,0.16633250077780326,0.08316625236597863
34301,0.722193534378925,0.6798407238863551,0.32216752904082874,[-0.2947357  -0.61138611  0.21189567],[-0.41518013 -0.62458884  0.24487069],"[[-0.18754055  0.37285163 -0.22858943]
 [ 0.33236203  0.38546114 -0.06285627]
 [-0.31643284 -0.03220476  0.02735078]]",1.5294165751934423,0.7689951877777818,1.2009904450504156,0.09519995709651861,0.04259990916438361
34302,0.4889845801029218,0.8098297514151438,0.16231138756991795,[ 0.21207516 -0.46105315  0.49384726],[-0.47901231  0.03842688 -0.71778674],"[[ 0.10792734  0.27389006 -0.28342841]
 [ 0.14709738  0.14152608  0.56239444]
 [-0.57056543  0.24637735 -0.28380197]]",1.8667384206511803,0.9958618310797207,0.9031538618271866,0.37585095780562205,0.16009162329937454
34303,0.6492258060948634,0.7226795514309138,0.2624410251534727,[-0.48040705  0.4823906  -0.00395844],[ 0.32013898  0.80351367 -0.01315023],"[[-0.14975923 -0.58128911 -0.09064682]
 [-0.02650684  0.45562361  0.13071638]
 [ 0.150855   -0.06473997  0.2409198 ]]",1.630197193576309,0.8239628681381409,1.3083655327492218,0.28971965920389803,0.07662256884429564
34304,6.886300742184029e-15,1.0000000000000004,-0.0,[-0.45625885  0.37171376  0.63358122],[ 0.01529409  0.79979912 -0.32841417],"[[ 0.3589666  -0.57578867  0.00375636]
 [ 0.34186642  0.50847834  0.12239212]
 [ 0.08207208  0.54938821 -0.5874466 ]]",2.2380630775734334,1.2265655993866509,1.4175907823440081,0.5022266201869139,0.2511133134659367
34305,3.710404933975694e-15,0.9999999999999996,3.203426503814918e-16,[-0.67892212  0.37781164  0.0850047 ],[-0.54559536  0.27286462  0.48864434],"[[ 0.49083103 -0.12798448 -0.76989443]
 [-0.45136728  0.57066673 -0.04945726]
 [-0.49206107 -0.34858554 -0.18079587]]",2.35719945699339,1.333489647513233,1.7655688799048186,0.6237766381751404,0.3118883293794762
34306,3.4297959286677084e-15,0.9999999999999999,9.610279511444756e-16,[ 0.2138291   0.01290999 -0.28137239],[-0.09057924  0.33941256  0.04067548],"[[ 0.1950833   0.74988176 -0.5659353 ]
 [-0.81094281 -0.12452244 -0.44941363]
 [ 0.43296523 -0.64211557 -0.59526393]]",2.7385689859256717,1.6582762270915485,1.6478212219612143,0.9353822763851243,0.467691143455938
34307,0.5686022917936719,0.767751417669986,0.20774384036248084,[ 0.47267878  0.21369317 -0.29534709],[0.04368093 0.47695946 0.38798787],"[[-0.25646173  0.46049352  0.69030868]
 [ 0.25535217 -0.07976763  0.47225634]
 [-0.32256908 -0.42376215  0.04670146]]",2.1274752130168695,1.1553150353754609,1.2306735431415132,0.4586167474653605,0.22601072161476843
34308,3.681500822594219e-15,0.9999999999999999,-0.0,[ 0.60397593 -0.26547252  0.34960864],[ 0.46563478 -0.56180993  0.15824867],"[[ 0.30112178 -0.68561623  0.49654224]
 [-0.08165882  0.53651043  0.46741339]
 [ 0.74965624 -0.0151182  -0.05024326]]",2.402091771353405,1.372961193552778,1.882285115489083,0.6652151555333924,0.3326075839111813
34309,0.9736677910703607,0.5181407768154163,0.7484600416935369,[-0.37384988  0.24005791 -0.24096864],[ 0.13269652 -0.03535705 -0.13351465],"[[ 0.04147847  0.03887227 -0.19875294]
 [ 0.43497181  0.26304872 -0.66885611]
 [-0.14307157  0.03755613  0.100216  ]]",1.7618469706363125,0.8834144213093416,0.9675315670891772,0.08978405007049853,0.039307582603456126
34310,8.638917334979559e-15,0.9999999999999997,3.203426503814918e-16,[-0.49773423  0.02974848 -0.5634386 ],[-0.50292363 -0.55216008 -0.09096408],"[[ 0.728061    0.18155293  0.34440917]
 [-0.32048074  0.14619622  0.55741936]
 [ 0.23251678  0.82732011 -0.11337131]]",2.394921802830256,1.3666840237728184,1.721019896175515,0.6587204255997503,0.32936021709441865
34311,0.9430469756278347,0.538954554402049,0.6448460917551656,[-0.22800749 -0.42346953 -0.18947434],[0.28412687 0.4019518  0.15879657],"[[ 0.39613588 -0.51918462 -0.00589244]
 [-0.11112642  0.05127229 -0.17892793]
 [-0.27560899 -0.00358741 -0.26761319]]",1.5712518405687252,0.7880952699735374,0.9692345830722121,0.25230747598651543,0.0835440440923858
34312,2.1663980651587005e-15,0.9999999999999996,3.203426503814918e-16,[-0.81583277 -0.43261481  0.30199239],[0.03524555 0.69502829 0.6779613 ],"[[ 0.0293879  -0.52281254 -0.66891586]
 [ 0.02780902 -0.46449355 -0.16337038]
 [ 0.2359389   0.22369404  0.20385074]]",2.055297454882158,1.0545728111527148,1.5699166576051178,0.23677394845016395,0.11838697881446869
34313,1.0188438222498945e-14,1.0,-0.0,[0.74134615 0.15086783 0.60744791],[0.79358683 0.13005228 0.5428209 ],"[[ 0.57187375 -0.00256717  0.53028272]
 [ 0.03325179  0.2220023   0.17613128]
 [ 0.6002388   0.162092    0.20269277]]",2.0578161516929288,1.0570258545012736,1.4579638553850969,0.2421813865515783,0.12109069797271144
34314,4.926290866770946e-15,1.0000000000000004,-0.0,[0.11732271 0.28789019 0.66284045],[ 0.26482781 -0.07290394  0.67864136],"[[ 0.58230122 -0.36058462 -0.09309023]
 [-0.21087521 -0.54972467  0.44745094]
 [ 0.38805651  0.19259713  0.84597465]]",2.4199149998605916,1.3885223452559716,0.9990685402115692,0.6811733530527015,0.3405866819319172
34315,3.9509295195096975e-15,1.0,1.6017132519074588e-16,[0.49922407 0.57501729 0.55325639],[-0.88699222  0.26883399 -0.16411972],"[[-0.46238193  0.37875128  0.07754292]
 [-0.66468105 -0.05367745  0.00072693]
 [-0.49517174  0.19993932 -0.36736856]]",2.1109597927683397,1.1081857350382542,1.6647302916083762,0.33769483386747856,0.16884742496640104
34316,4.3922094094689125e-15,1.0000000000000002,-0.0,[0.0124962  0.80210656 0.30244977],[-0.57911848 -0.15251014  0.61348953],"[[ 0.34244495  0.10539266  0.36982839]
 [-0.58696626 -0.34252308  0.66821893]
 [-0.37225439  0.39977833  0.24098313]]",2.249438191688664,1.236926064530044,1.6373680276448594,0.5147747424213993,0.2573873756407311
34317,6.989851037039965e-15,1.0000000000000002,1.6017132519074588e-16,[-0.2306212  -0.03057361 -0.31629747],[ 0.31901659 -0.2042672  -0.10328744],"[[-0.21449187  0.89965577 -0.20888729]
 [ 0.3431043   0.27715442  0.80761045]
 [-0.88536958 -0.03694655  0.40079269]]",2.717230229249804,1.6406309942746025,1.8068556031226357,0.9196928807920138,0.45984644983060297
34318,0.7702152483838194,0.6506194996590812,0.36880029699061745,[-0.22961242  0.52921835 -0.24270288],[ 0.157581   -0.11762793 -0.04843082],"[[-0.60306232  0.00861812 -0.37777842]
 [ 0.26996915 -0.13983739 -0.45624899]
 [ 0.17508525  0.5667814  -0.10389319]]",1.8716171895653497,1.0815570897859417,1.1748472989663035,0.5876285516498099,0.23188673412055139
34319,2.673350085160511e-15,0.9999999999999998,1.6017132519074588e-16,[0.43164445 0.34509087 0.82689566],[-0.49711365 -0.34792235  0.78802863],"[[-0.13938905 -0.14430172  0.39611055]
 [-0.1629915  -0.21245399  0.2412959 ]
 [-0.46039698 -0.25676684  0.64552365]]",2.01080971833938,1.0107808178255306,0.9123087315503942,0.10411018046506555,0.052055093031384336
34320,0.7173414650824367,0.682748267350924,0.31781948012117567,[ 0.05113074  0.47333246 -0.55159233],[0.29260137 0.05014816 0.38227843],"[[-0.20198672  0.08930908  0.54923395]
 [ 0.08573097 -0.33024005  0.24343424]
 [-0.48001808 -0.12993567 -0.43864789]]",1.8266126016185298,0.9827582636918695,0.8829337593689025,0.4388870849840053,0.172735491028415
34321,1.694183328392555e-15,1.0000000000000004,-0.0,[-0.55425603 -0.44024401  0.09288235],[ 0.27299074  0.27295982 -0.60050867],"[[-0.69938173 -0.29252371  0.47207326]
 [ 0.27079165 -0.3745771   0.68595699]
 [ 0.04918687 -0.58222613 -0.39696202]]",2.4416046630071513,1.4073793608011784,1.5721259730857233,0.7002558941824744,0.35012795254184126
34322,0.7049345564493692,0.6901450961606997,0.30696877087542856,[-0.10606908  0.04451199 -0.56865585],[ 0.62328909  0.42844653 -0.23383475],"[[ 0.01683819 -0.18216595 -0.16315047]
 [-0.08440686  0.17844124 -0.16598194]
 [-0.6616788  -0.46281317 -0.13648382]]",1.7359732239122483,0.89288550667156,0.9089115217166979,0.25317402053737204,0.09801556210821061
34323,4.8734873743143985e-15,0.9999999999999999,-0.0,[-0.30325682 -0.31971965  0.68366101],[-0.53044108  0.49327635  0.36998437],"[[ 0.23114605  0.08938482 -0.60742804]
 [ 0.65770228 -0.00801381  0.08947859]
 [-0.3657721   0.75742324  0.31358485]]",2.3138040261681083,1.2949303208110754,1.5232191515075748,0.5817407121915185,0.29087036110522557
34324,4.7591143353447016e-15,1.0,-0.0,[-0.45130436 -0.58999311 -0.04453084],[-0.65954263 -0.16877668 -0.30044706],"[[ 0.32814368  0.5768232   0.45773558]
 [ 0.87418195 -0.12842451  0.11685222]
 [-0.09681755 -0.3542841   0.55976928]]",2.4052022904385653,1.3756812962912086,1.675447609439593,0.6680190829458633,0.3340095486968637
34325,1.2899857601829704e-14,0.9999999999999998,-0.0,[-0.00464318 -0.65059018 -0.11979753],[ 0.28186602 -0.47807276  0.36005356],"[[-0.65828692 -0.12468388  0.33688756]
 [-0.44629424  0.62071392 -0.63337404]
 [ 0.09637242  0.62456476  0.42112003]]",2.499887527438968,1.4576415282649082,1.6858027601177064,0.7499062589681866,0.3749531345585837
34326,2.8409627402419884e-15,1.0,-0.0,[ 0.4722961  -0.65340882 -0.1041891 ],[0.42871628 0.09443472 0.68421232],"[[ 0.22509505  0.53426192  0.47549759]
 [-0.55749361  0.22379519 -0.63655135]
 [ 0.40183166  0.11196325 -0.41951026]]",2.314422553605053,1.295482874575294,1.4130166675567215,0.5823555029217401,0.29117775462719253
34327,0.869532681203557,0.5876722364679794,0.4953882157313428,[-0.10578549  0.30750314  0.05436429],[-0.20560536  0.03021182 -0.42787591],"[[ 0.62783573 -0.23331566  0.13602527]
 [-0.36367992 -0.38255942  0.06744227]
 [-0.01582693  0.36627017  0.36198931]]",1.8936847861197736,1.007829651483452,0.848098913883003,0.5939189713301534,0.2024965212729961
34328,0.6133460920464402,0.7430364354898322,0.23685254166558195,[-0.24848752 -0.17338529 -0.1704931 ],[ 0.33762711 -0.01561978  0.27006901],"[[-0.31994497  0.46493975 -0.45198405]
 [-0.64778935 -0.4607315   0.24483454]
 [ 0.11575438 -0.27046462 -0.60239023]]",2.2750538213906513,1.2899984592647404,1.0528389958305013,0.6109038905753935,0.3019956291790491
34329,2.281816822487621e-15,1.0,-0.0,[ 0.15310498 -0.3044869   0.52704216],[-0.26522949  0.02549683 -0.56826937],"[[ 0.3831905  -0.5105591  -0.47117803]
 [ 0.69602611  0.40235285  0.2290093 ]
 [-0.21244416  0.4291443  -0.80904217]]",2.5346188298387786,1.4873285804712588,1.1947667343754915,0.7785069864611689,0.3892535013148004
34330,0.1839813635424219,0.9456709939790322,0.040890819128630525,[-0.18203469  0.04826237 -0.4033688 ],[-0.17981638  0.38107793 -0.03375087],"[[-0.34884641 -0.51117345  0.59672907]
 [ 0.437437    0.4436874   0.61530545]
 [ 0.65865994 -0.67689748 -0.08892137]]",2.60153289537729,1.5510700379495572,1.685296042219856,0.8450595529279287,0.42035647677492505
34331,0.12763121968689148,0.9654571544368309,0.025588892978200623,[ 0.80975897 -0.46141813 -0.16360523],[0.92861514 0.14049266 0.10279775],"[[ 0.86496838  0.04998548  0.03786868]
 [-0.43903851 -0.15524632 -0.20083061]
 [-0.15022267 -0.18129918  0.09531911]]",2.035073356286521,1.0362499807215924,1.835868682634643,0.1967077671296811,0.09790451664792121
34332,0.5377666600946134,0.7843413106242639,0.18926038054978048,[ 0.36704713  0.17806061 -0.54680268],[-0.11673436 -0.47677342  0.11723825],"[[-0.5306504  -0.04948616  0.32353021]
 [-0.22246696 -0.25207631 -0.54713116]
 [-0.06651939  0.76896701 -0.14292014]]",2.098264099988362,1.1904865786418841,1.217885858094975,0.5934647905085898,0.2646674903268339
34333,0.6429096456157286,0.7262974004449223,0.2577767209547692,[-0.20218176  0.74277565  0.12711442],[-0.03578691  0.58228326 -0.35042741],"[[ 0.1708883   0.17223915  0.41372253]
 [ 0.07076407  0.70406061 -0.21455233]
 [ 0.21163912 -0.03545044 -0.10236997]]",1.7642188711829954,0.9128551494098757,1.252127121477728,0.2589629985674927,0.11828293614988716
34334,0.767244437197772,0.652450523626163,0.3657055644068313,[ 0.22684914  0.0145686  -0.35990243],[-0.71882392 -0.05069643  0.42264584],"[[-0.20386253  0.11977206  0.37607615]
 [-0.01909083  0.44891193 -0.0332878 ]
 [ 0.55889478  0.08415816  0.10446592]]",1.5450715569258477,0.8548053024795119,0.9278609717586774,0.4210700832218094,0.1396418871035464
34335,9.201340902159909e-15,0.9999999999999997,3.203426503814918e-16,[-0.286281   -0.83377377  0.35737369],[-0.83094365 -0.46285884 -0.01207556],"[[ 0.21519444  0.22478858  0.28331395]
 [ 0.83527992  0.30266384 -0.03208234]
 [-0.20399677 -0.40896397  0.11831432]]",2.0929868930569477,1.0910073635196453,1.893192975609354,0.30846154831458683,0.15423077969964716
34336,3.565858207269208e-15,0.9999999999999999,4.805139755722377e-16,[0.69998686 0.47285338 0.34956096],[-0.57961685 -0.2603533  -0.65728628],"[[-0.38459079 -0.03867569 -0.71050048]
 [-0.58578221 -0.15823881 -0.14016137]
 [-0.09560351 -0.45330312 -0.26796328]]",2.1579946315894207,1.1525929094803509,1.5686988739204226,0.40525942234394263,0.2026297161648496
34337,6.3447656883251315e-15,1.0000000000000004,-0.0,[-0.62284235  0.19565361  0.43051594],[ 0.68594143 -0.34829136  0.14047911],"[[-0.78012982  0.34247796  0.22468201]
 [ 0.41829859  0.38959093  0.31617816]
 [ 0.27455874 -0.49058916  0.50766805]]",2.3566443106527513,1.332998951037093,1.6593644520319353,0.623252020956428,0.31162601854346017
34338,0.6223426177808697,0.7379766845278453,0.24306746898783732,[-0.70686814  0.19240234 -0.11215941],[ 0.64687357 -0.21893668 -0.1358286 ],"[[-0.75360456  0.05711902  0.06711194]
 [ 0.00382772  0.07325933 -0.29401194]
 [ 0.13141755  0.40174438  0.26765187]]",1.8353303896838782,0.9580280189576477,1.3074596556665923,0.3164305735256519,0.1421363832730309
34339,7.430531285576774e-15,1.0000000000000004,-0.0,[ 0.18919211  0.16375563 -0.27091528],[ 0.00537015  0.27952326 -0.2405048 ],"[[ 0.73864182  0.58894848 -0.08565608]
 [ 0.09861808 -0.20432397 -0.91615361]
 [ 0.55561401 -0.74398925  0.27415962]]",2.7305643002281075,1.6516630100720022,1.8684559152821048,0.929513484018368,0.4647567507363539
34340,0.5048228296312142,0.8016574304097217,0.17077273469395582,[ 0.44002971 -0.3742149   0.34194709],[0.06040179 0.17351344 0.58192001],"[[-0.35421752 -0.14007541  0.54419063]
 [-0.5753141  -0.02034331 -0.43082143]
 [ 0.09819187  0.55717825  0.32453299]]",2.126859600735636,1.1762877153813711,1.1300520902504787,0.5060158183981927,0.24968625955878299
34341,0.6798003297009404,0.7049618952534851,0.2860817181836921,[ 0.50259284 -0.01948714 -0.33932318],[ 0.22724857  0.04273612 -0.44122332],"[[ 0.39572962 -0.14064467 -0.43651167]
 [-0.41719793  0.09331809 -0.43051039]
 [ 0.00950954 -0.5740606   0.3727182 ]]",2.018682239502039,1.0970787328781564,1.0414717018310067,0.45045094120267926,0.2142441371758932
34342,0.7758840131126039,0.6471171649969459,0.37479151255560883,[0.00370504 0.28464387 0.0392169 ],[ 0.38885816 -0.224442    0.17013627],"[[ 0.28450115 -0.07338544 -0.63582444]
 [ 0.34330819 -0.28280128  0.43085763]
 [ 0.23315316  0.4175453   0.41543317]]",2.0624963638570217,1.1293199760149784,1.073893906462755,0.46249548445959837,0.22246324697222963
34343,0.9398274758945904,0.5411252440626504,0.6362194923533124,[-0.06165111 -0.56253223  0.04866756],[ 0.08382065 -0.09722527 -0.14118443],"[[ 0.24234029  0.01598048 -0.19628708]
 [-0.06915111  0.24731652  0.3764067 ]
 [-0.3535684   0.54427129  0.28123543]]",1.742903846420447,0.8974839151679657,0.9816271072213507,0.2431502322351693,0.10240932943259495
34344,0.2724488919261462,0.9108621602187958,0.06908095257981865,[ 0.04401609  0.42819194 -0.27671593],[ 0.37066969 -0.12760154  0.16983135],"[[ 0.02787241  0.68204936  0.47017477]
 [ 0.46921093 -0.44777855  0.61150816]
 [-0.75540013 -0.16852464  0.34409469]]",2.480292601765576,1.4829262703292296,1.5170557700995504,0.818608107990649,0.3919295028213037
34345,2.3483686291369548e-15,1.0000000000000002,-0.0,[ 0.2228154  -0.16065459  0.61470397],[-0.26253697  0.6185939   0.04163523],"[[-0.592073    0.07594134  0.4899098 ]
 [-0.40469087 -0.39777773 -0.50049026]
 [-0.31824982  0.87484092 -0.24065288]]",2.4873137569865267,1.4468465235978605,1.614774308045881,0.7393797493984986,0.36968988065120434
34346,2.788991430554705e-15,0.9999999999999998,1.6017132519074588e-16,[ 0.02833007 -0.03462104  0.784168  ],[-0.6302426  -0.40950254 -0.2280846 ],"[[ 0.1621077   0.01430547 -0.59782806]
 [-0.28006613  0.54963769 -0.06115008]
 [-0.82193013 -0.49846308 -0.27196362]]",2.352087874321534,1.3289690305891992,1.4391264998811915,0.6189340237202887,0.3094670184900963
34347,1.8543546535833007e-15,0.9999999999999998,1.6017132519074588e-16,[-0.16905022 -0.53993052 -0.79138604],[ 0.24571656  0.05235563 -0.93982821],"[[ 0.11836353 -0.16595464  0.20157454]
 [-0.28170455 -0.15292073  0.49232911]
 [-0.14357729  0.07362477  0.80861735]]",2.0529054403944422,1.052240644339758,0.6385942109399523,0.23152793578186234,0.115763969783645
